[Header]
TITLE,Bi-O-S_bestsample_Add.dat
BYAPP,HeatCapacity,3.8.6,1.7
INFO,,MASS:Sample Mass (mg)
INFO,,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.8.6 Build 1,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 12, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
28663245.8,,5905,11.8857,11.9248,49998.922,9.4E-6,11.960548,0.23349871,0,0,13.256731,0.03777,13.256731,0.03777,19.126631,0.86196818,0,100,,,1,,,,1.538E-5,1.722567,143.05472,0,0
28663264.77,,5905,11.8861,11.924,49998.922,9.4E-6,11.961025,0.23356195,0,0,13.262455,0.03731,13.262455,0.03731,23.112518,0.86205948,0,100,,,1,,,,1.5385E-5,1.723936,143.06612,0,0
28663283.89,,5905,11.8865,11.9251,49998.922,9.3E-6,11.961305,0.23352514,0,0,13.262319,0.03819,13.262319,0.03819,22.440323,0.86138412,0,100,,,1,,,,1.5397E-5,1.724119,143.07282,0,0
28663459.36,,5905,12.1381,12.1781,49998.922,9.3E-6,12.213166,0.23393973,0,0,14.040979,0.04287,14.040979,0.04287,18.62874,0.889261,0,100,,,1,,,,1.5789E-5,1.722768,149.16142,0,0
28663478.27,,5905,12.1401,12.1781,49998.922,9.4E-6,12.21665,0.23834108,0,0,14.054925,0.0411,14.054925,0.0411,13.608611,0.88966244,0,100,,,1,,,,1.5798E-5,1.778522,149.24655,0,0
28663497.34,,5905,12.1395,12.1796,49998.922,9.3E-6,12.217665,0.23843751,0,0,14.064718,0.04092,14.064718,0.04092,23.403079,0.89000888,0,100,,,1,,,,1.5803E-5,1.779325,149.27134,0,0
28663516.48,,5905,12.1407,12.1799,49998.922,9.3E-6,12.218738,0.23853349,0,0,14.058907,0.04005,14.058907,0.04005,15.106743,0.8902403,0,100,,,1,,,,1.5792E-5,1.780018,149.29755,0,0
28663535.66,,5905,12.1418,12.1808,49998.922,9.3E-6,12.219888,0.23872197,0,0,14.057358,0.03992,14.057358,0.03992,15.207912,0.89037675,0,100,,,1,,,,1.5788E-5,1.780481,149.32567,0,0
28663554.88,,5905,12.1434,12.1808,49998.922,9.4E-6,12.22051,0.23851953,0,0,14.068181,0.03903,14.068181,0.03903,14.710333,0.88976988,0,100,,,1,,,,1.5811E-5,1.780754,149.34087,0,0
28663574.03,,5905,12.1438,12.1817,49998.922,9.4E-6,12.220996,0.2386246,0,0,14.062386,0.04052,14.062386,0.04052,24.357648,0.89013999,0,100,,,1,,,,1.5798E-5,1.77954,149.35273,0,0
28663593.39,,5905,12.1431,12.1817,49998.922,9.4E-6,12.221569,0.23859319,0,0,14.067381,0.03903,14.067381,0.03903,20.98744,0.89009812,0,100,,,1,,,,1.5804E-5,1.78028,149.36674,0,0
28663612.44,,5905,12.144,12.1822,49998.922,9.3E-6,12.221865,0.23854829,0,0,14.070362,0.04183,14.070362,0.04183,27.416289,0.89023773,0,100,,,1,,,,1.5805E-5,1.780196,149.37398,0,0
28663631.52,,5905,12.1448,12.1826,49998.922,9.4E-6,12.222902,0.23852117,0,0,14.07538,0.04058,14.07538,0.04058,32.252855,0.88957129,0,100,,,1,,,,1.5823E-5,1.780475,149.39932,0,0
28663650.77,,5905,12.1449,12.183,49998.922,9.3E-6,12.223171,0.23842557,0,0,14.073504,0.03923,14.073504,0.03923,21.717964,0.89008827,0,100,,,1,,,,1.5811E-5,1.779143,149.4059,0,0
28663669.89,,5905,12.1458,12.1833,49998.922,9.3E-6,12.223955,0.23859018,0,0,14.07377,0.04103,14.07377,0.04103,19.205125,0.88958197,0,100,,,1,,,,1.5821E-5,1.780177,149.42508,0,0
28663845.25,,5905,12.3974,12.4339,49998.922,9.3E-6,12.475887,0.23873056,0,0,14.896614,0.04412,14.896614,0.04412,27.455459,0.91821999,0,100,,,1,,,,1.6223E-5,1.779164,155.64775,0,0
28663864.36,,5905,12.3995,12.435,49998.922,9.3E-6,12.479368,0.24337323,0,0,14.906857,0.0432,14.906857,0.0432,23.379945,0.91892953,0,100,,,1,,,,1.6222E-5,1.83644,155.73462,0,0
28663883.52,,5905,12.4,12.4357,49998.922,9.4E-6,12.480093,0.24355984,0,0,14.908274,0.04328,14.908274,0.04328,22.969441,0.9189869,0,100,,,1,,,,1.6223E-5,1.837859,155.75272,0,0
28663902.64,,5905,12.4015,12.436,49998.922,9.4E-6,12.480864,0.24342182,0,0,14.907347,0.04367,14.907347,0.04367,27.717664,0.91821375,0,100,,,1,,,,1.6235E-5,1.837974,155.77197,0,0
28663921.98,,5905,12.402,12.4372,49998.922,9.4E-6,12.481572,0.24348579,0,0,14.913006,0.04292,14.913006,0.04292,22.650594,0.91951,0,100,,,1,,,,1.6218E-5,1.836428,155.78964,0,0
28663941.17,,5905,12.4014,12.4361,49998.922,9.4E-6,12.482439,0.2435897,0,0,14.917937,0.04354,14.917937,0.04354,24.429716,0.91932136,0,100,,,1,,,,1.6227E-5,1.83902,155.81129,0,0
28663960.27,,5905,12.4031,12.437,49998.922,9.4E-6,12.483312,0.24362088,0,0,14.91626,0.04383,14.91626,0.04383,19.796288,0.91944982,0,100,,,1,,,,1.6223E-5,1.838643,155.83307,0,0
28663979.44,,5905,12.4036,12.4382,49998.922,9.3E-6,12.483362,0.24347708,0,0,14.924986,0.04281,14.924986,0.04281,23.48144,0.91939018,0,100,,,1,,,,1.6234E-5,1.8389,155.83434,0,0
28663998.61,,5905,12.4035,12.4378,49998.922,9.4E-6,12.483822,0.24349109,0,0,14.920194,0.04392,14.920194,0.04392,18.623538,0.9190051,0,100,,,1,,,,1.6235E-5,1.83878,155.84581,0,0
28664017.73,,5905,12.4042,12.4388,49998.922,9.4E-6,12.48435,0.24334794,0,0,14.925104,0.04344,14.925104,0.04344,28.497589,0.91838742,0,100,,,1,,,,1.6251E-5,1.83801,155.85899,0,0
28664036.97,,5905,12.4049,12.4379,49998.922,9.3E-6,12.484995,0.24361224,0,0,14.917031,0.04341,14.917031,0.04341,21.31144,0.91957947,0,100,,,1,,,,1.6222E-5,1.836775,155.87511,0,0
28664056.16,,5905,12.4052,12.4391,49998.922,9.4E-6,12.485251,0.24366242,0,0,14.92086,0.04352,14.92086,0.04352,14.829665,0.9190647,0,100,,,1,,,,1.6235E-5,1.839159,155.8815,0,0
28664232.23,,5905,12.6604,12.688,49998.922,9.3E-6,12.736808,0.24389901,0,0,15.752051,0.04535,15.752051,0.04535,17.70675,0.94720746,0,100,,,1,,,,1.663E-5,1.838129,162.22628,0,0
28664251.92,,5905,12.6612,12.6883,49998.922,9.4E-6,12.739968,0.24851869,0,0,15.76938,0.04524,15.76938,0.04524,51.179215,0.94843585,0,100,,,1,,,,1.6627E-5,1.894415,162.3068,0,0
28664272.33,,5905,12.6616,12.6899,49998.922,9.4E-6,12.740911,0.24855698,0,0,15.7744,0.04544,15.7744,0.04544,20.498159,0.94872293,0,100,,,1,,,,1.6627E-5,1.896872,162.33081,0,0
28664291.88,,5905,12.6625,12.6902,49998.922,9.4E-6,12.741853,0.24855712,0,0,15.782063,0.04484,15.782063,0.04484,22.971761,0.94868544,0,100,,,1,,,,1.6636E-5,1.897446,162.35481,0,0
28664311.83,,5905,12.6629,12.6914,49998.922,9.3E-6,12.742357,0.24859076,0,0,15.777324,0.04333,15.777324,0.04333,20.216505,0.9479663,0,100,,,1,,,,1.6643E-5,1.897371,162.36765,0,0
28664331.41,,5905,12.6634,12.6913,49998.922,9.4E-6,12.742914,0.24855488,0,0,15.776168,0.04529,15.776168,0.04529,18.649417,0.94818146,0,100,,,1,,,,1.6638E-5,1.895933,162.38187,0,0
28664351.08,,5905,12.6636,12.6903,49998.922,9.3E-6,12.743272,0.24864507,0,0,15.780506,0.04535,15.780506,0.04535,21.552818,0.9480646,0,100,,,1,,,,1.6645E-5,1.896363,162.39099,0,0
28664370.7,,5905,12.6642,12.6911,49998.922,9.3E-6,12.74392,0.24841767,0,0,15.784678,0.04437,15.784678,0.04437,24.530663,0.94815656,0,100,,,1,,,,1.6648E-5,1.896129,162.4075,0,0
28664390.25,,5905,12.6647,12.6913,49998.922,9.3E-6,12.744179,0.24862744,0,0,15.781668,0.04627,15.781668,0.04627,21.240749,0.94799854,0,100,,,1,,,,1.6647E-5,1.896313,162.4141,0,0
28664410.77,,5905,12.6651,12.6911,49998.922,9.3E-6,12.744446,0.24863043,0,0,15.783923,0.04609,15.783923,0.04609,25.533548,0.94847693,0,100,,,1,,,,1.6641E-5,1.895997,162.42092,0,0
28664431.28,,5905,12.6653,12.6922,49998.922,9.4E-6,12.744706,0.24871295,0,0,15.784975,0.04527,15.784975,0.04527,37.813448,0.94868373,0,100,,,1,,,,1.6639E-5,1.896954,162.42752,0,0
28664450.95,,5905,12.6651,12.6916,49998.922,9.3E-6,12.745261,0.24873753,0,0,15.784154,0.04575,15.784154,0.04575,18.117764,0.9486811,0,100,,,1,,,,1.6638E-5,1.897367,162.44167,0,0
28664627.98,,5905,12.9204,12.944,49998.922,9.4E-6,13.001029,0.24900204,0,0,16.667081,0.05022,16.667081,0.05022,16.011134,0.97723503,0,100,,,1,,,,1.7055E-5,1.897362,169.02675,0,0
28664647.63,,5905,12.9217,12.9444,49998.922,9.3E-6,13.004087,0.25357886,0,0,16.678409,0.0483,16.678409,0.0483,18.73432,0.97807845,0,100,,,1,,,,1.7052E-5,1.95447,169.10627,0,0
28664667.25,,5905,12.922,12.9456,49998.922,9.3E-6,13.004323,0.25381463,0,0,16.671303,0.04803,16.671303,0.04803,19.876419,0.97771205,0,100,,,1,,,,1.7051E-5,1.956157,169.11241,0,0
28664686.98,,5905,12.922,12.9456,49998.922,9.3E-6,13.004588,0.25347923,0,0,16.68473,0.04724,16.68473,0.04724,41.448587,0.97815723,0,100,,,1,,,,1.7057E-5,1.955424,169.11932,0,0
28664706.61,,5905,12.9227,12.9457,49998.922,9.4E-6,13.005115,0.25380015,0,0,16.677446,0.04756,16.677446,0.04756,19.988087,0.9784925,0,100,,,1,,,,1.7044E-5,1.956314,169.13302,0,0
28664727.11,,5905,12.9225,12.947,49998.922,9.4E-6,13.00547,0.25384926,0,0,16.675971,0.04852,16.675971,0.04852,23.157323,0.97855835,0,100,,,1,,,,1.7041E-5,1.956985,169.14225,0,0
28664746.73,,5905,12.9234,12.9459,49998.922,9.4E-6,13.006424,0.25383847,0,0,16.683973,0.04869,16.683973,0.04869,15.515672,0.97801711,0,100,,,1,,,,1.7059E-5,1.957117,169.16706,0,0
28664766.39,,5905,12.923,12.9472,49998.922,9.4E-6,13.006473,0.25352154,0,0,16.696408,0.04867,16.696408,0.04867,30.892229,0.97847243,0,100,,,1,,,,1.7064E-5,1.956034,169.16834,0,0
28664786.08,,5905,12.9235,12.9484,49998.922,9.3E-6,13.007512,0.25374908,0,0,16.688739,0.04806,16.688739,0.04806,21.625403,0.97801973,0,100,,,1,,,,1.7064E-5,1.956945,169.19536,0,0
28664805.67,,5905,12.9232,12.9473,49998.922,9.4E-6,13.007727,0.25362592,0,0,16.693212,0.04943,16.693212,0.04943,18.736886,0.9789534,0,100,,,1,,,,1.7052E-5,1.956039,169.20096,0,0
28664825.25,,5905,12.9231,12.9491,49998.922,9.4E-6,13.007969,0.25358734,0,0,16.699818,0.04795,16.699818,0.04795,22.655753,0.9780014,0,100,,,1,,,,1.7075E-5,1.957907,169.20726,0,0
28664845,,5905,12.9238,12.9479,49998.922,9.3E-6,13.008217,0.25373712,0,0,16.697154,0.04883,16.697154,0.04883,40.876383,0.97908441,0,100,,,1,,,,1.7054E-5,1.956003,169.21372,0,0
28665022.91,,5905,13.181,13.1989,49998.922,9.3E-6,13.262654,0.25424782,0,0,17.596589,0.05403,17.596589,0.05403,27.749311,1.0084794,0,100,,,1,,,,1.7449E-5,1.958169,175.898,0,0
28665042.77,,5905,13.1812,13.1986,49998.922,9.3E-6,13.265613,0.2587045,0,0,17.609604,0.0528,17.609604,0.0528,21.182331,1.0080493,0,100,,,1,,,,1.7469E-5,2.016959,175.97648,0,0
28665063.31,,5905,13.1817,13.1996,49998.922,9.4E-6,13.266056,0.25883715,0,0,17.606834,0.05151,17.606834,0.05151,20.15733,1.0089054,0,100,,,1,,,,1.7451E-5,2.016099,175.98823,0,0
28665082.97,,5905,13.182,13.1996,49998.922,9.4E-6,13.266575,0.25889583,0,0,17.609283,0.05041,17.609283,0.05041,17.460212,1.0080315,0,100,,,1,,,,1.7469E-5,2.017811,176.00202,0,0
28665102.64,,5905,13.1824,13.2001,49998.922,9.3E-6,13.266766,0.25877181,0,0,17.611751,0.05249,17.611751,0.05249,23.408288,1.0089028,0,100,,,1,,,,1.7456E-5,2.016063,176.00709,0,0
28665122.42,,5905,13.1826,13.2004,49998.922,9.4E-6,13.267303,0.25896359,0,0,17.605865,0.05091,17.605865,0.05091,20.843673,1.0085579,0,100,,,1,,,,1.7456E-5,2.017806,176.02133,0,0
28665142.14,,5905,13.1829,13.2014,49998.922,9.3E-6,13.267664,0.25889452,0,0,17.610286,0.05151,17.610286,0.05151,22.104591,1.0081331,0,100,,,1,,,,1.7468E-5,2.017116,176.0309,0,0
28665161.98,,5905,13.1825,13.2013,49998.922,9.4E-6,13.267258,0.25882297,0,0,17.613659,0.0527,17.613659,0.0527,26.615287,1.0081591,0,100,,,1,,,,1.7471E-5,2.016266,176.02013,0,0
28665181.7,,5905,13.1828,13.2012,49998.922,9.3E-6,13.267825,0.25885375,0,0,17.612785,0.05171,17.612785,0.05171,20.833565,1.0083521,0,100,,,1,,,,1.7467E-5,2.016318,176.03517,0,0
28665202.33,,5905,13.184,13.202,49998.922,9.3E-6,13.267848,0.25890082,0,0,17.611976,0.05242,17.611976,0.05242,18.271444,1.0085532,0,100,,,1,,,,1.7463E-5,2.016704,176.03578,0,0
28665222.14,,5905,13.1835,13.201,49998.922,9.3E-6,13.26778,0.25882521,0,0,17.612699,0.0501,17.612699,0.0501,18.340581,1.0079643,0,100,,,1,,,,1.7474E-5,2.017106,176.03399,0,0
28665241.88,,5905,13.1841,13.2032,49998.922,9.3E-6,13.267981,0.25875496,0,0,17.616516,0.05266,17.616516,0.05266,18.8084,1.0093833,0,100,,,1,,,,1.7453E-5,2.015929,176.03932,0,0
28665420.5,,5905,13.4389,13.4604,49998.922,9.3E-6,13.524494,0.2590733,0,0,18.564735,0.05612,18.564735,0.05612,22.464642,1.0382926,0,100,,,1,,,,1.788E-5,2.018767,182.91195,0,0
28665441.33,,5905,13.4398,13.4604,49998.922,9.3E-6,13.527623,0.26367191,0,0,18.566024,0.05539,18.566024,0.05539,25.322951,1.0386276,0,100,,,1,,,,1.7876E-5,2.076585,182.99658,0,0
28665461.08,,5905,13.4418,13.4617,49998.922,9.3E-6,13.528297,0.26384275,0,0,18.576359,0.05526,18.576359,0.05526,26.17649,1.0398946,0,100,,,1,,,,1.7864E-5,2.077255,183.01481,0,0
28665480.84,,5905,13.4409,13.4587,49998.922,9.4E-6,13.5291,0.2638274,0,0,18.58672,0.05657,18.58672,0.05657,18.552518,1.0395692,0,100,,,1,,,,1.7879E-5,2.079789,183.03656,0,0
28665500.73,,5905,13.4415,13.4614,49998.922,9.3E-6,13.529549,0.2639164,0,0,18.585228,0.05576,18.585228,0.05576,27.019997,1.0400293,0,100,,,1,,,,1.787E-5,2.079138,183.0487,0,0
28665520.55,,5905,13.4418,13.4605,49998.922,9.4E-6,13.529827,0.26399914,0,0,18.589445,0.05478,18.589445,0.05478,25.76177,1.0395976,0,100,,,1,,,,1.7881E-5,2.080059,183.05621,0,0
28665540.36,,5905,13.4414,13.4608,49998.922,9.4E-6,13.529752,0.2639444,0,0,18.585493,0.05483,18.585493,0.05483,22.64288,1.0403159,0,100,,,1,,,,1.7865E-5,2.079195,183.05418,0,0
28665560.33,,5905,13.4415,13.4614,49998.922,9.4E-6,13.530326,0.26407413,0,0,18.585829,0.05545,18.585829,0.05545,25.035754,1.0397971,0,100,,,1,,,,1.7874E-5,2.080632,183.06971,0,0
28665580.41,,5905,13.4414,13.4621,49998.922,9.3E-6,13.530226,0.26409968,0,0,18.585983,0.05501,18.585983,0.05501,17.390987,1.0399949,0,100,,,1,,,,1.7871E-5,2.079594,183.06701,0,0
28665600.38,,5905,13.4428,13.4626,49998.922,9.4E-6,13.530726,0.26412311,0,0,18.583644,0.05376,18.583644,0.05376,18.117762,1.0399131,0,100,,,1,,,,1.787E-5,2.07999,183.08054,0,0
28665620.22,,5905,13.4424,13.4619,49998.922,9.4E-6,13.530871,0.26407668,0,0,18.581289,0.05379,18.581289,0.05379,28.930347,1.0392552,0,100,,,1,,,,1.7879E-5,2.079826,183.08448,0,0
28665639.97,,5905,13.4433,13.462,49998.922,9.3E-6,13.530925,0.2639096,0,0,18.584428,0.05407,18.584428,0.05407,18.030656,1.039687,0,100,,,1,,,,1.7875E-5,2.07851,183.08594,0,0
28665818.39,,5905,13.6971,13.7228,49998.922,9.4E-6,13.783798,0.26410277,0,0,19.548455,0.05751,19.548455,0.05751,14.519824,1.0685223,0,100,,,1,,,,1.8295E-5,2.079374,189.99309,0,0
28665838.14,,5905,13.6987,13.724,49998.922,9.3E-6,13.786955,0.26858439,0,0,19.566345,0.06099,19.566345,0.06099,19.130971,1.0700118,0,100,,,1,,,,1.8286E-5,2.137045,190.08012,0,0
28665858.05,,5905,13.6987,13.7242,49998.922,9.4E-6,13.787717,0.26890419,0,0,19.563801,0.05839,19.563801,0.05839,25.217282,1.0693483,0,100,,,1,,,,1.8295E-5,2.140024,190.10114,0,0
28665877.86,,5905,13.6989,13.7242,49998.922,9.4E-6,13.788433,0.268695,0,0,19.564525,0.05952,19.564525,0.05952,19.378811,1.0692725,0,100,,,1,,,,1.8297E-5,2.138697,190.12089,0,0
28665897.67,,5905,13.6994,13.7254,49998.922,9.3E-6,13.78853,0.26872182,0,0,19.564782,0.05938,19.564782,0.05938,19.24742,1.0694465,0,100,,,1,,,,1.8294E-5,2.138545,190.12355,0,0
28665917.61,,5905,13.7008,13.7252,49998.922,9.3E-6,13.789164,0.26861102,0,0,19.575345,0.05911,19.575345,0.05911,23.284685,1.0696979,0,100,,,1,,,,1.83E-5,2.138893,190.14105,0,0
28665937.48,,5905,13.7003,13.7258,49998.922,9.4E-6,13.789381,0.26876205,0,0,19.575252,0.05883,19.575252,0.05883,16.467794,1.0698468,0,100,,,1,,,,1.8297E-5,2.139396,190.14701,0,0
28665957.14,,5905,13.7017,13.7265,49998.922,9.4E-6,13.78985,0.26870678,0,0,19.578633,0.05832,19.578633,0.05832,20.278841,1.0699868,0,100,,,1,,,,1.8298E-5,2.139694,190.15997,0,0
28665977.08,,5905,13.7011,13.7259,49998.922,9.3E-6,13.790383,0.26870022,0,0,19.572824,0.06077,19.572824,0.06077,22.636857,1.0689824,0,100,,,1,,,,1.831E-5,2.139974,190.17466,0,0
28665996.98,,5905,13.7006,13.7263,49998.922,9.4E-6,13.79075,0.26865311,0,0,19.571676,0.05818,19.571676,0.05818,16.879219,1.0697092,0,100,,,1,,,,1.8296E-5,2.137965,190.18479,0,0
28666016.67,,5905,13.7026,13.7266,49998.922,9.4E-6,13.791319,0.26881651,0,0,19.574292,0.05938,19.574292,0.05938,29.721386,1.0701081,0,100,,,1,,,,1.8292E-5,2.139418,190.20047,0,0
28666036.48,,5905,13.7017,13.7267,49998.922,9.3E-6,13.790947,0.26897422,0,0,19.574363,0.06103,19.574363,0.06103,21.821256,1.0701336,0,100,,,1,,,,1.8292E-5,2.140216,190.19023,0,0
28666214.97,,5905,13.9563,13.9846,49998.922,9.3E-6,14.04214,0.26923727,0,0,20.535654,0.06779,20.535654,0.06779,19.93061,1.1004337,0,100,,,1,,,,1.8661E-5,2.140267,197.1817,0,0
28666234.98,,5905,13.9569,13.9848,49998.922,9.4E-6,14.045686,0.27381515,0,0,20.564149,0.06367,20.564149,0.06367,25.452484,1.0999727,0,100,,,1,,,,1.8695E-5,2.200867,197.28128,0,0
28666254.84,,5905,13.9572,13.9859,49998.922,9.4E-6,14.04618,0.27381386,0,0,20.560072,0.06451,20.560072,0.06451,21.930156,1.0993734,0,100,,,1,,,,1.8702E-5,2.199945,197.29516,0,0
28666275.53,,5905,13.9582,13.9867,49998.922,9.3E-6,14.046756,0.27362308,0,0,20.556332,0.06321,20.556332,0.06321,28.208411,1.1003865,0,100,,,1,,,,1.8681E-5,2.198747,197.31137,0,0
28666295.33,,5905,13.9586,13.9869,49998.922,9.3E-6,14.047639,0.27400037,0,0,20.561383,0.06269,20.561383,0.06269,21.153646,1.1003051,0,100,,,1,,,,1.8687E-5,2.200773,197.33615,0,0
28666315.2,,5905,13.9591,13.9874,49998.922,9.3E-6,14.047687,0.27364342,0,0,20.575425,0.06502,20.575425,0.06502,36.418354,1.0997911,0,100,,,1,,,,1.8708E-5,2.20061,197.3375,0,0
28666335.02,,5905,13.9595,13.9878,49998.922,9.4E-6,14.047868,0.27362835,0,0,20.576975,0.06391,20.576975,0.06391,20.208535,1.0998485,0,100,,,1,,,,1.8709E-5,2.199582,197.34259,0,0
28666354.83,,5905,13.9598,13.9881,49998.922,9.3E-6,14.048312,0.2738552,0,0,20.557818,0.06553,20.557818,0.06553,19.455331,1.0996762,0,100,,,1,,,,1.8694E-5,2.199697,197.35508,0,0
28666375.47,,5905,13.9611,13.9873,49998.922,9.3E-6,14.049707,0.27367515,0,0,20.577185,0.0643,20.577185,0.0643,17.181667,1.1005965,0,100,,,1,,,,1.8696E-5,2.199352,197.39427,0,0
28666395.42,,5905,13.9613,13.9874,49998.922,9.4E-6,14.049735,0.27382969,0,0,20.573474,0.06464,20.573474,0.06464,29.391946,1.1000076,0,100,,,1,,,,1.8703E-5,2.201193,197.39506,0,0
28666415.27,,5905,13.9615,13.9876,49998.922,9.4E-6,14.04991,0.27380541,0,0,20.573913,0.06224,20.573913,0.06224,28.059997,1.0996681,0,100,,,1,,,,1.8709E-5,2.200015,197.39997,0,0
28666435.27,,5905,13.961,13.9886,49998.922,9.4E-6,14.049583,0.27376453,0,0,20.571986,0.06485,20.571986,0.06485,24.426361,1.1006778,0,100,,,1,,,,1.869E-5,2.199336,197.39078,0,0
28666612.23,,5905,14.2148,14.2464,49998.922,9.4E-6,14.302175,0.27408209,0,0,21.579165,0.06966,21.579165,0.06966,17.406708,1.1304587,0,100,,,1,,,,1.9089E-5,2.201356,204.55222,0,0
28666632.34,,5905,14.2153,14.2465,49998.922,9.3E-6,14.305572,0.27868128,0,0,21.591463,0.07041,21.591463,0.07041,24.307728,1.1304612,0,100,,,1,,,,1.91E-5,2.260917,204.64939,0,0
28666652.69,,5905,14.2158,14.2472,49998.922,9.3E-6,14.308037,0.27860195,0,0,21.611966,0.07007,21.611966,0.07007,20.946169,1.130567,0,100,,,1,,,,1.9116E-5,2.260922,204.71991,0,0
28666672.83,,5905,14.2175,14.2483,49998.922,9.4E-6,14.308182,0.27868153,0,0,21.608288,0.06908,21.608288,0.06908,21.751355,1.130739,0,100,,,1,,,,1.911E-5,2.261134,204.72408,0,0
28666693.11,,5905,14.2179,14.2491,49998.922,9.3E-6,14.308763,0.27873022,0,0,21.600415,0.07011,21.600415,0.07011,22.127711,1.1305269,0,100,,,1,,,,1.9107E-5,2.261478,204.74071,0,0
28666714.3,,5905,14.2176,14.249,49998.922,9.3E-6,14.309374,0.27858792,0,0,21.615188,0.06904,21.615188,0.06904,17.717773,1.1308025,0,100,,,1,,,,1.9115E-5,2.261054,204.75817,0,0
28666734.44,,5905,14.2182,14.2496,49998.922,9.4E-6,14.309589,0.27877446,0,0,21.609591,0.06891,21.609591,0.06891,25.378045,1.1302668,0,100,,,1,,,,1.9119E-5,2.261605,204.76434,0,0
28666754.72,,5905,14.2177,14.2497,49998.922,9.3E-6,14.310147,0.27865444,0,0,21.61044,0.07007,21.61044,0.07007,25.991052,1.1309046,0,100,,,1,,,,1.9109E-5,2.260534,204.7803,0,0
28666774.94,,5905,14.2185,14.2515,49998.922,9.4E-6,14.310191,0.27881108,0,0,21.618011,0.06935,21.618011,0.06935,16.854513,1.1317774,0,100,,,1,,,,1.9101E-5,2.261809,204.78156,0,0
28666795.33,,5905,14.2195,14.2507,49998.922,9.3E-6,14.310812,0.27890071,0,0,21.607888,0.06858,21.607888,0.06858,25.699165,1.1298965,0,100,,,1,,,,1.9124E-5,2.263555,204.79933,0,0
28666815.55,,5905,14.2201,14.2509,49998.922,9.3E-6,14.310716,0.27863694,0,0,21.612956,0.06987,21.612956,0.06987,29.802433,1.1312716,0,100,,,1,,,,1.9105E-5,2.259793,204.79659,0,0
28666835.73,,5905,14.2203,14.2512,49998.922,9.3E-6,14.311156,0.27899988,0,0,21.608457,0.07159,21.608457,0.07159,18.23561,1.1308812,0,100,,,1,,,,1.9108E-5,2.262543,204.80919,0,0
28667013.34,,5905,14.4697,14.5091,49998.922,9.3E-6,14.561228,0.27858548,0,0,22.657992,0.07384,22.657992,0.07384,23.709575,1.1614648,0,100,,,1,,,,1.9508E-5,2.261762,212.02936,0,0
28667033.61,,5905,14.4735,14.5108,49998.922,9.4E-6,14.565604,0.28332426,0,0,22.683503,0.07768,22.683503,0.07768,15.967663,1.1619651,0,100,,,1,,,,1.9522E-5,2.32293,212.15682,0,0
28667054.05,,5905,14.4737,14.5132,49998.922,9.3E-6,14.56681,0.28339673,0,0,22.685967,0.07561,22.685967,0.07561,27.534087,1.1611928,0,100,,,1,,,,1.9537E-5,2.32393,212.19196,0,0
28667074.22,,5905,14.4752,14.5112,49998.922,9.3E-6,14.5679,0.28361861,0,0,22.672102,0.07658,22.672102,0.07658,24.943834,1.161519,0,100,,,1,,,,1.9519E-5,2.322386,212.22371,0,0
28667095.44,,5905,14.4742,14.5107,49998.922,9.4E-6,14.568498,0.28348294,0,0,22.678914,0.07733,22.678914,0.07733,28.192488,1.161337,0,100,,,1,,,,1.9528E-5,2.323038,212.24114,0,0
28667115.69,,5905,14.4768,14.513,49998.922,9.4E-6,14.569187,0.28345234,0,0,22.686005,0.07702,22.686005,0.07702,23.321535,1.1617471,0,100,,,1,,,,1.9527E-5,2.322674,212.2612,0,0
28667135.75,,5905,14.4771,14.5138,49998.922,9.4E-6,14.569548,0.28364007,0,0,22.678824,0.07763,22.678824,0.07763,25.769235,1.161402,0,100,,,1,,,,1.9527E-5,2.323494,212.27173,0,0
28667156.13,,5905,14.4783,14.5141,49998.922,9.3E-6,14.569999,0.28336109,0,0,22.696618,0.07761,22.696618,0.07761,23.30994,1.1623193,0,100,,,1,,,,1.9527E-5,2.322804,212.28488,0,0
28667176.5,,5905,14.4786,14.5134,49998.922,9.3E-6,14.570498,0.28356842,0,0,22.688764,0.0771,22.688764,0.0771,37.301652,1.1616921,0,100,,,1,,,,1.9531E-5,2.324639,212.2994,0,0
