Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),Amplitude (Oe),M-DC (emu),M-Std.Dev. (emu),M' (emu),M'' (emu),Moment (emu),Phase (deg),Calcoil' (emu),Calcoil'' (emu),Calcoil (emu),CC Phase (deg),Count,Gain,Measure Type,Elapsed (sec),Sample Center (cm),Max.Signal (V),PPMS Status (code),DSP Status (code),Min.Temperature (K),Max.Temperature (K),Min.Field (Oe),Max.Field (Oe),DC Position (cm),PPMS Temperature (K),PPMS Position,Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,27811506.84,2.4233299375,19.942,10,5.00035915304107,,1.06642681470559E-6,6.34167179766035E-5,8.40960942367708E-8,6.34167737359536E-5,0.0759791519124928,1.51664339054558E-8,4.67442971039986E-11,1.51665059403236E-8,0.176590125050539,320,25,5,13.4965986394558,-0.262937713904437,6.71389673937427E-5,4370,0,2.4024229,2.4874473,19.942,19.942,,2.4251125,,,,,,,,,,,,,,,,,,,,,,,2.4233299375
,27811571.94,2.5255748625,19.942,10,5.00035915304107,,9.11095791209229E-7,6.4033813570781E-5,2.46452438708542E-6,6.40812231536827E-5,2.20410398768759,1.51393473945999E-8,5.24272438871856E-11,1.51394381715531E-8,0.198413294865209,320,25,5,13.4965986394558,-0.262937713904437,6.69550712196264E-5,4370,0,2.5127621,2.542141,19.942,19.942,,2.5344,,,,,,,,,,,,,,,,,,,,,,,2.5255748625
,27811630.68,2.634815275,19.942,10,5.00035915304107,,1.19723813702157E-6,6.37028539499819E-5,9.31411142783458E-7,6.37096627529108E-5,0.837672440296272,1.51522440841534E-8,4.3431000873801E-11,1.51523063273416E-8,0.164226910654782,320,25,5,13.4965986394558,-0.262937713904437,6.69823745817223E-5,4370,0,2.6036606,2.6864572,19.942,19.942,,2.6287875,,,,,,,,,,,,,,,,,,,,,,,2.634815275
,27811692.64,2.72521325,19.942,10,5.00035915304107,,6.59973572363435E-7,6.27661118713213E-5,-1.61623773263888E-7,6.27663199629173E-5,-0.147537251128085,1.51423387724582E-8,4.32532709489608E-11,1.51424005476456E-8,0.163661847260931,320,25,5,13.4965986394558,-0.262937713904437,6.70434056264072E-5,4370,0,2.7146442,2.7428367,19.942,19.942,,2.73775,,,,,,,,,,,,,,,,,,,,,,,2.72521325
,27811750.74,2.8289897875,19.942,10,5.00035915304107,,1.15732039155947E-6,6.35806708967785E-5,2.4971031338363E-6,6.36296883203546E-5,2.24911082833251,1.51549907645412E-8,3.17036229838056E-11,1.51550239258485E-8,0.11986026060016,320,25,5,13.4965986394558,-0.262937713904437,6.70666937881948E-5,4370,0,2.8124177,2.8456898,19.942,19.942,,2.8298875,,,,,,,,,,,,,,,,,,,,,,,2.8289897875
,27811814.13,2.928681275,19.942,10,5.00035915304107,,1.08981419566976E-6,6.40806683414395E-5,6.7131192266074E-7,6.40841845916999E-5,0.600211169892753,1.51609197413132E-8,6.31651474312565E-11,1.51610513236514E-8,0.238710809225675,320,25,5,13.4965986394558,-0.262937713904437,6.69879958621538E-5,4370,0,2.9150784,2.9428136,19.942,19.942,,2.9331875,,,,,,,,,,,,,,,,,,,,,,,2.928681275
,27811871.83,3.034549875,19.942,10,5.00035915304107,,6.89131760178924E-7,5.89932015688425E-5,3.12940141410003E-6,5.90761456473986E-5,3.03651250267513,1.51487590262051E-8,5.08861079543952E-11,1.5148844491578E-8,0.192461194395354,320,25,5,13.4965986394558,-0.262937713904437,6.70939971502907E-5,4370,0,3.0114908,3.0754805,19.942,19.942,,3.0264,,,,,,,,,,,,,,,,,,,,,,,3.034549875
,27811931.93,3.122144275,19.942,10,5.00035915304107,,8.17788647790088E-7,6.29178160847262E-5,4.20102830202392E-7,6.29192185843036E-5,0.382558755816035,1.51372029845078E-8,6.41879660348732E-11,1.51373390755831E-8,0.24295621260522,320,25,5,13.4965986394558,-0.262937713904437,6.69912080224003E-5,4370,0,3.103507,3.1418858,19.942,19.942,,3.1247625,,,,,,,,,,,,,,,,,,,,,,,3.122144275
,27811990.93,3.218100625,19.942,10,5.00035915304107,,9.31609577913678E-7,5.90138711781314E-5,1.21946539949536E-6,5.90264693784886E-5,1.18379419750653,1.5158826270115E-8,6.02128576772057E-11,1.51589458563502E-8,0.22758519768077,320,25,5,13.4965986394558,-0.262937713904437,6.71638616356536E-5,4370,0,3.2033103,3.2347052,19.942,19.942,,3.2251375,,,,,,,,,,,,,,,,,,,,,,,3.218100625
,27812051.57,3.3211746875,19.942,10,5.00035915304107,,9.36762554263721E-7,6.23937680084279E-5,-3.18703808516374E-7,6.23945819635574E-5,-0.292661028769828,1.51518396156347E-8,7.6351099256528E-11,1.51520319834759E-8,0.288714692954097,320,25,5,13.4965986394558,-0.262937713904437,6.72224835601536E-5,4370,0,3.305413,3.3439782,19.942,19.942,,3.3271875,,,,,,,,,,,,,,,,,,,,,,,3.3211746875
,27812114.09,3.423299675,19.942,10,5.00035915304107,,1.02184746295428E-6,5.86477927912356E-5,5.80949906614288E-7,5.86506700906111E-5,0.567538649329555,1.51517754168858E-8,2.56431860561038E-11,1.51517971164062E-8,0.0969684998014284,320,25,5,13.4965986394558,-0.262937713904437,6.72602264430508E-5,4370,0,3.4097261,3.4405348,19.942,19.942,,3.4317625,,,,,,,,,,,,,,,,,,,,,,,3.423299675
,27812170.67,3.5176615,19.942,10,5.00035915304107,,8.50692042578518E-7,5.76947319127511E-5,1.49196852626356E-7,5.76949248217298E-5,0.148164843371993,1.51554133385716E-8,4.04042829202083E-11,1.51554671973196E-8,0.152750000890666,320,25,5,13.4965986394558,-0.262937713904437,6.70691029083797E-5,4370,0,3.5044346,3.532464,19.942,19.942,,3.5240875,,,,,,,,,,,,,,,,,,,,,,,3.5176615
,27812231.72,3.623705,19.942,10,5.00035915304107,,7.44423474605095E-7,5.55496495038155E-5,1.62714986117762E-7,5.55498878141393E-5,0.16782923722704,1.51501299532347E-8,5.52896099211805E-11,1.51502308411741E-8,0.209097033861137,320,25,5,13.4965986394558,-0.262937713904437,6.72088318791056E-5,4370,0,3.6057739,3.6718512,19.942,19.942,,3.627,,,,,,,,,,,,,,,,,,,,,,,3.623705
,27812291.72,3.7200044125,19.942,10,5.00035915304107,,8.70836814322088E-7,5.4809583433808E-5,4.33235287159788E-7,5.48112956333053E-5,0.452877671954841,1.51554996971706E-8,5.27511703314907E-11,1.51555915013869E-8,0.199426431282811,320,25,5,13.4965986394558,-0.262937713904437,6.73405304492151E-5,4370,0,3.7066748,3.7351885,19.942,19.942,,3.7279875,,,,,,,,,,,,,,,,,,,,,,,3.7200044125
,27812355.24,3.8250228125,19.942,10,5.00035915304107,,5.42068809817279E-7,5.43439872433388E-5,2.08253696915843E-6,5.43838754570882E-5,2.19457989573779,1.51529378949221E-8,5.61612775939936E-11,1.51530419697323E-8,0.212354163047639,320,25,5,13.4965986394558,-0.262937713904437,6.70795424291811E-5,4370,0,3.8091998,3.8396912,19.942,19.942,,3.8344875,,,,,,,,,,,,,,,,,,,,,,,3.8250228125
,27812413.68,3.921122675,19.942,10,5.00035915304107,,1.13037273758167E-6,5.39391182132045E-5,-2.73379260568288E-6,5.40083520914028E-5,-2.90143537496596,1.51806642924728E-8,5.50204055029619E-11,1.51807639994099E-8,0.207660426331113,320,25,5,13.4965986394558,-0.262937713904437,6.72682568436673E-5,4370,0,3.9066427,3.9375384,19.942,19.942,,3.9297125,,,,,,,,,,,,,,,,,,,,,,,3.921122675
,27812474.34,4.023152175,19.942,10,5.00035915304107,,6.13201300175785E-7,5.03939541178393E-5,1.46124535316059E-6,5.0415135124415E-5,1.66090834153694,1.51460553359537E-8,5.025513147545E-11,1.51461387098498E-8,0.190108665379808,320,25,5,13.4965986394558,-0.262937713904437,6.69791624214757E-5,4370,0,4.0102139,4.0398245,19.942,19.942,,4.031275,,,,,,,,,,,,,,,,,,,,,,,4.023152175
,27812532.70,4.124839625,19.942,10,5.00035915304107,,7.50018004916961E-7,5.30893731907815E-5,-2.38826283267948E-6,5.31430648828991E-5,-2.57575438974783,1.51458332390503E-8,3.85981202451387E-11,1.51458824213054E-8,0.146014059758014,320,25,5,13.4965986394558,-0.262937713904437,6.71943771579961E-5,4370,0,4.1051903,4.1641641,19.942,19.942,,4.1272375,,,,,,,,,,,,,,,,,,,,,,,4.124839625
,27812593.83,4.22280305,19.942,10,5.00035915304107,,7.53859787221165E-7,5.10904918879E-5,-1.53410298435784E-6,5.11135190856019E-5,-1.7199134379112,1.51383745319437E-8,4.24390309679296E-11,1.51384340187732E-8,0.160622990664486,320,25,5,13.4965986394558,-0.262937713904437,6.71076488313386E-5,4370,0,4.2087069,4.2382894,19.942,19.942,,4.22995,,,,,,,,,,,,,,,,,,,,,,,4.22280305
,27812652.62,4.32091295,19.942,10,5.00035915304107,,7.12496775686889E-7,5.17414191574894E-5,1.42132704374942E-6,5.17609372692989E-5,1.57350857179601,1.51548454490448E-8,4.41642074052136E-11,1.51549098005119E-8,0.166970724654422,320,25,5,13.4965986394558,-0.262937713904437,6.71437856341126E-5,4370,0,4.3047962,4.3366132,19.942,19.942,,4.3256125,,,,,,,,,,,,,,,,,,,,,,,4.32091295
,27812713.32,4.4232063125,19.942,10,5.00035915304107,,8.51316989107684E-7,5.12740167656587E-5,4.27206489748721E-7,5.12757964411079E-5,0.477367758851473,1.51209696478489E-8,5.63639150360062E-11,1.51210746966638E-8,0.213570926117484,320,25,5,13.4965986394558,-0.262937713904437,6.70739211487496E-5,4370,0,4.4084711,4.4484119,19.942,19.942,,4.4265375,,,,,,,,,,,,,,,,,,,,,,,4.4232063125
,27812772.77,4.520994175,19.942,10,5.00035915304107,,6.4065024074972E-7,5.03608286596916E-5,-4.42445304730895E-7,5.03627721748763E-5,-0.503359398780105,1.51362118301947E-8,4.85967375564815E-11,1.5136289843004E-8,0.183954771782426,320,25,5,13.4965986394558,-0.262937713904437,6.70072688236332E-5,4370,0,4.5042505,4.5371037,19.942,19.942,,4.5254125,,,,,,,,,,,,,,,,,,,,,,,4.520994175
,27812832.92,4.6205164375,19.942,10,5.00035915304107,,6.01662405269281E-7,5.11312283539722E-5,-3.53824403988281E-7,5.1132452558966E-5,-0.396476323985667,1.51495920438005E-8,6.81599578487361E-11,1.51497453732212E-8,0.257779322052862,320,25,5,13.4965986394558,-0.262937713904437,6.72176653197837E-5,4370,0,4.6046853,4.635253,19.942,19.942,,4.625775,,,,,,,,,,,,,,,,,,,,,,,4.6205164375
,27812893.59,4.72036505,19.942,10,5.00035915304107,,8.71672057821024E-7,4.87789045981847E-5,1.08722130615347E-6,4.8791019501209E-5,1.27684047654085,1.51661917659539E-8,4.82727828066146E-11,1.51662685899745E-8,0.182367295806931,320,25,5,13.4965986394558,-0.262937713904437,6.71461947542975E-5,4370,0,4.7082362,4.7343221,19.942,19.942,,4.7286,,,,,,,,,,,,,,,,,,,,,,,4.72036505
,27812954.99,4.8227306125,19.942,10,5.00035915304107,,1.02586630063627E-6,4.97247792466146E-5,-7.12035074476267E-7,4.97298769862931E-5,-0.820392109596696,1.51380059139621E-8,6.2216036602476E-11,1.51381337649779E-8,0.235479908299824,320,25,5,13.4965986394558,-0.262937713904437,6.70867697897359E-5,4370,0,4.8062449,4.8396406,19.942,19.942,,4.83155,,,,,,,,,,,,,,,,,,,,,,,4.8227306125
,27813017.40,4.9250348625,19.942,10,5.00035915304107,,7.39792013168544E-7,4.47899171996243E-5,1.96219481141458E-6,4.48328773471784E-5,2.50845833399456,1.5154388090678E-8,5.31435345865533E-11,1.51544812724867E-8,0.200924493970216,320,25,5,13.4965986394558,-0.262937713904437,6.72586203629275E-5,4370,0,4.9105849,4.9419098,19.942,19.942,,4.9355125,,,,,,,,,,,,,,,,,,,,,,,4.9250348625
,27813073.17,5.022034725,19.942,10,5.00035915304107,,6.57730481746793E-7,4.69762862961614E-5,2.12164773839279E-7,4.69767654066367E-5,0.258770209563111,1.51498196548708E-8,6.4319152455773E-11,1.51499561889955E-8,0.243250013547917,320,25,5,13.4965986394558,-0.262937713904437,6.70273448251743E-5,4370,0,5.0007858,5.0525451,19.942,19.942,,5.0287375,,,,,,,,,,,,,,,,,,,,,,,5.022034725
,27813135.52,5.121575175,19.942,10,5.00035915304107,,8.36392014056794E-7,4.5220782086588E-5,-3.30016155796553E-7,4.52219862808542E-5,-0.418130699036567,1.51370631240926E-8,5.75530169649605E-11,1.51371725356001E-8,0.217844706961722,320,25,5,13.4965986394558,-0.262937713904437,6.67992814476676E-5,4370,0,5.1066275,5.1389174,19.942,19.942,,5.131725,,,,,,,,,,,,,,,,,,,,,,,5.121575175
,27813196.89,5.2239907375,19.942,10,5.00035915304107,,7.19342045105465E-7,4.65790082718137E-5,-1.52369826829186E-6,4.66039233112244E-5,-1.87359850062876,1.51431164929438E-8,4.99069348425803E-11,1.51431987314772E-8,0.188828130828695,320,25,5,13.4965986394558,-0.262937713904437,6.69671168205511E-5,4370,0,5.2083979,5.2384396,19.942,19.942,,5.2355375,,,,,,,,,,,,,,,,,,,,,,,5.2239907375
,27813256.18,5.321667775,19.942,10,5.00035915304107,,4.67771134493036E-7,4.47790860513116E-5,-1.26518052001601E-6,4.47969555811441E-5,-1.61839445153339,1.5170848507741E-8,5.75018471571782E-11,1.51709574815584E-8,0.217166322481779,320,25,5,13.4965986394558,-0.262937713904437,6.69285708975922E-5,4370,0,5.3051782,5.337728,19.942,19.942,,5.33245,,,,,,,,,,,,,,,,,,,,,,,5.321667775
,27813317.81,5.4245509875,19.942,10,5.00035915304107,,8.31673720383063E-7,4.46760497918163E-5,2.00757610074322E-6,4.47211335589911E-5,2.57292910185838,1.51542555046101E-8,4.0566444475164E-11,1.51543098006944E-8,0.153374773561516,320,25,5,13.4965986394558,-0.262937713904437,6.71815285170098E-5,4370,0,5.4095001,5.4391217,19.942,19.942,,5.4346875,,,,,,,,,,,,,,,,,,,,,,,5.4245509875
,27813377.77,5.5252883375,19.942,10,5.00035915304107,,4.85580778981932E-7,4.32702664238215E-5,-1.21608563087935E-6,4.32873517398573E-5,-1.60984074628971,1.51612161378684E-8,4.93965606915095E-11,1.51612966068001E-8,0.186673971932545,320,25,5,13.4965986394558,-0.262937713904437,6.6784826726558E-5,4370,0,5.5101318,5.540411,19.942,19.942,,5.5342625,,,,,,,,,,,,,,,,,,,,,,,5.5252883375
,27813435.10,5.621505175,19.942,10,5.00035915304107,,9.46360951308047E-7,4.64365088254249E-5,6.74663248798175E-7,4.64414095650966E-5,0.832376038390027,1.51569380650862E-8,5.97846959497302E-11,1.51570559713531E-8,0.225995051146389,320,25,5,13.4965986394558,-0.262937713904437,6.67767963259416E-5,4370,0,5.6075449,5.6374025,19.942,19.942,,5.6295625,,,,,,,,,,,,,,,,,,,,,,,5.621505175
,27813495.92,5.720756875,19.942,10,5.00035915304107,,6.64811526521131E-7,4.56113438080939E-5,1.37471199717049E-6,4.56320558057087E-5,1.72635471282608,1.51466131903334E-8,5.03546356007456E-11,1.51466968916298E-8,0.190478058279383,320,25,5,13.4965986394558,-0.262937713904437,6.68940401749415E-5,4370,0,5.7072563,5.7356553,19.942,19.942,,5.727975,,,,,,,,,,,,,,,,,,,,,,,5.720756875
,27813554.12,5.8208650375,19.942,10,5.00035915304107,,9.95381833148175E-7,4.10079165355376E-5,-3.26548667303766E-7,4.10092166789093E-5,-0.456240320681616,1.51645359790498E-8,4.13263299609397E-11,1.5164592290116E-8,0.156141831911208,320,25,5,13.4965986394558,-0.262937713904437,6.7104436671092E-5,4370,0,5.807343,5.8331642,19.942,19.942,,5.8257625,,,,,,,,,,,,,,,,,,,,,,,5.8208650375
,27813616.01,5.922568975,19.942,10,5.00035915304107,,8.97603107689246E-7,4.00134203052683E-5,5.94943094716209E-7,4.00178430429729E-5,0.851844617881437,1.51237828274383E-8,5.6759895666883E-11,1.51238893376431E-8,0.215031334140236,320,25,5,13.4965986394558,-0.262937713904437,6.69518590593798E-5,4370,0,5.907001,5.9363222,19.942,19.942,,5.9291125,,,,,,,,,,,,,,,,,,,,,,,5.922568975
,27813665.04,6.01354585,19.942,10,5.00035915304107,,6.54090833316367E-7,3.96254621944038E-5,7.2489170240478E-7,3.96320920732219E-5,1.04802822926915,1.51555177125752E-8,6.02720422377271E-11,1.51556375601707E-8,0.227858625671131,320,25,5,13.4965986394558,-0.262937713904437,6.70795424291811E-5,4370,0,5.9912982,6.0212779,19.942,19.942,,6.016725,,,,,,,,,,,,,,,,,,,,,,,6.01354585
,27813734.51,6.1208853875,19.942,10,5.00035915304107,,8.64825225044111E-7,4.05824589292592E-5,5.42639099203089E-7,4.05860866546283E-5,0.766071802370475,1.51515105230367E-8,3.84024418177713E-11,1.51515591896422E-8,0.14521939078309,320,25,5,13.4965986394558,-0.262937713904437,6.70747241888112E-5,4370,0,6.1072803,6.1331587,19.942,19.942,,6.127225,,,,,,,,,,,,,,,,,,,,,,,6.1208853875
,27813795.31,6.220297475,19.942,10,5.00035915304107,,1.05814674701055E-6,3.80176734874333E-5,-3.63324270560557E-7,3.80194095420045E-5,-0.547543068248785,1.51703630592871E-8,5.54988129636358E-11,1.51704645765653E-8,0.209608270578032,320,25,5,13.4965986394558,-0.262937713904437,6.6910904016236E-5,4370,0,6.2060275,6.2342968,19.942,19.942,,6.2283,,,,,,,,,,,,,,,,,,,,,,,6.220297475
,27813856.50,6.321844575,19.942,10,5.00035915304107,,8.55253525441179E-7,3.98644443296381E-5,-4.52342429117455E-7,3.98670106150937E-5,-0.650108142212275,1.51401647047476E-8,8.20845158521024E-11,1.51403872194415E-8,0.310634021030514,320,25,5,13.4965986394558,-0.262937713904437,6.69438286587634E-5,4370,0,6.3066683,6.3374434,19.942,19.942,,6.3308625,,,,,,,,,,,,,,,,,,,,,,,6.321844575
,27813917.57,6.423392125,19.942,10,5.00035915304107,,7.58849089004919E-7,4.0023405658055E-5,9.16312360057954E-8,4.00235105500835E-5,0.131175092063389,1.51493578493111E-8,3.804791909055E-11,1.51494056282955E-8,0.143899208220984,320,25,5,13.4965986394558,-0.262937713904437,6.69028736156196E-5,4370,0,6.4087048,6.4376612,19.942,19.942,,6.433575,,,,,,,,,,,,,,,,,,,,,,,6.423392125
,27813976.12,6.5227567,19.942,10,5.00035915304107,,7.00983383328311E-7,3.93283893705001E-5,-1.22854404331959E-6,3.93475733806297E-5,-1.7892292835939,1.51438288289051E-8,4.056458303428E-11,1.51438831573865E-8,0.153473330501998,320,25,5,13.4965986394558,-0.262937713904437,6.67221896017499E-5,4370,0,6.5056205,6.5333757,19.942,19.942,,6.530575,,,,,,,,,,,,,,,,,,,,,,,6.5227567
,27814037.10,6.62177885,19.942,10,5.00035915304107,,6.5158849620627E-7,3.89027402950861E-5,1.95142548334054E-8,3.89027451894215E-5,0.0287405036261935,1.5135922084874E-8,4.25027079241862E-11,1.51359817600167E-8,0.160890057937697,320,25,5,13.4965986394558,-0.262937713904437,6.73244696479823E-5,4370,0,6.6074219,6.6349926,19.942,19.942,,6.6321125,,,,,,,,,,,,,,,,,,,,,,,6.62177885
,27814098.54,6.7229653625,19.942,10,5.00035915304107,,6.42090559670465E-7,3.73441585873688E-5,-2.36780099459239E-7,3.73449092302291E-5,-0.363278196382339,1.51424962476621E-8,3.59898488208936E-11,1.51425390169443E-8,0.136177188108561,320,25,5,13.4965986394558,-0.262937713904437,6.71702859561468E-5,4370,0,6.7063918,6.7381291,19.942,19.942,,6.7329125,,,,,,,,,,,,,,,,,,,,,,,6.7229653625
,27814144.94,6.816183875,19.942,10,5.00035915304107,,9.58729961928302E-7,3.68332925155819E-5,5.03641199598573E-7,3.68367356316539E-5,0.783386848317586,1.51535299683838E-8,5.90751990957107E-11,1.51536451186457E-8,0.223363298337131,320,25,5,13.4965986394558,-0.262937713904437,6.7264241643359E-5,4370,0,6.8100181,6.8293872,19.942,19.942,,6.8194375,,,,,,,,,,,,,,,,,,,,,,,6.816183875
,27814182.68,6.869534775,19.942,10,5.00035915304107,,1.06031013297853E-6,3.44550209975024E-5,4.05630888604554E-7,3.4457408613477E-5,0.67449862625876,1.51536116007718E-8,4.93882804659806E-11,1.51536920830962E-8,0.186736342684812,320,25,5,13.4965986394558,-0.262937713904437,6.74923050208657E-5,4370,0,6.8558993,6.882246,19.942,19.942,,6.873675,,,,,,,,,,,,,,,,,,,,,,,6.869534775
,27814246.04,6.9737194,19.942,10,5.00035915304107,,5.7849018801372E-7,3.67688847142918E-5,-6.27715912369696E-7,3.67742424857334E-5,-0.978054660786483,1.51417903917014E-8,2.56564605183082E-11,1.51418121280178E-8,0.0970826738518096,320,25,5,13.4965986394558,-0.262937713904437,6.70610725077633E-5,4370,0,6.9578714,6.9884872,19.942,19.942,,6.9776,,,,,,,,,,,,,,,,,,,,,,,6.9737194
,27814287.98,7.0005478375,19.942,10,5.00035915304107,,7.09768257319956E-7,3.61708231621654E-5,1.75979537501641E-6,3.62136069453261E-5,2.78537771936657,1.51436190558054E-8,5.72476879693897E-11,1.51437272626369E-8,0.216595205592786,320,25,5,13.4965986394558,-0.262937713904437,6.75758211872766E-5,4373,0,6.9992814,7.0058832,19.942,19.942,,7.000925,,,,,,,,,,,,,,,,,,,,,,,7.0005478375
,27816607.70,1.9942414,19.912,10000,2.99843713415314,,0.0805503100358318,,,,,,,,,,25,1,0,-0.267184233754487,0.00110716672458868,4373,0,1.9905845,1.9978983,19.912,19.912,,1.98175,,,,,,,,,,,,,,,,,,,,,,,1.9942414
,27816641.67,1.98954005,19.912,10000,2.99843713415314,,0.0781584173126601,,,,,,,,,,25,1,0,-0.267640270284679,0.00110717810098956,4374,0,1.98646,1.9926201,19.912,19.912,,1.97885,,,,,,,,,,,,,,,,,,,,,,,1.98954005
,27816675.89,1.9981838,19.912,10000,2.99843713415314,,0.0793572841701262,,,,,,,,,,25,1,0,-0.266338001964827,0.00110712322658534,4373,0,1.9961244,2.0002432,19.912,19.912,,1.9827,,,,,,,,,,,,,,,,,,,,,,,1.9981838
,27816709.64,1.9893854,19.912,10000,2.99843713415314,,0.0795254204944071,,,,,,,,,,25,1,0,-0.269899530623901,0.00110716806298879,4373,0,1.9890027,1.9897681,19.912,19.912,,1.9763,,,,,,,,,,,,,,,,,,,,,,,1.9893854
,27816865.52,2.04952135,19.912,100,5.0003038808792,,4.28134336597699E-8,5.43863588523126E-5,2.50453759759197E-6,5.4443996342942E-5,2.63665608587136,1.51637878642399E-8,-1.67000852558657E-11,1.51637970602523E-8,-0.0631005936239148,400,25,5,13.4965986394558,-0.269899530623901,9.13448433638418E-5,4370,0,2.0325251,2.0670805,19.912,19.912,,2.0205125,,,,,,,,,,,,,,,,,,,,,,,2.04952135
,27816907.13,2.1263912375,19.912,100,5.0003038808792,,7.51286205928025E-8,5.53641688397584E-5,2.58092757474075E-6,5.54242941178625E-5,2.66904172218353,1.51636327894353E-8,-1.5810819244189E-11,1.51636410322469E-8,-0.0597411515845465,400,25,5,13.4965986394558,-0.269899530623901,9.16859747820279E-5,4374,0,2.0873866,2.1709034,19.912,19.912,,2.0876875,,,,,,,,,,,,,,,,,,,,,,,2.1263912375
,27816970.62,2.2301817625,19.912,100,5.0003038808792,,5.4440484562628E-8,5.69328163330225E-5,2.76639916594172E-6,5.69999871925862E-5,2.78184778155924,1.51643291098529E-8,-1.76653939408198E-11,1.51643393993301E-8,-0.0667455876920826,400,25,5,13.4965986394558,-0.269899530623901,9.0926620099738E-5,4370,0,2.2019653,2.2644174,19.912,19.912,,2.18545,,,,,,,,,,,,,,,,,,,,,,,2.2301817625
,27817035.76,2.3424109,19.912,100,5.0003038808792,,7.2162615393686E-8,5.89500698951698E-5,2.88122606044111E-6,5.90204388687239E-5,2.79814477259289,1.51646959460901E-8,-1.63826493997491E-11,1.5164704795299E-8,-0.0618974693605878,400,25,5,13.4965986394558,-0.269899530623901,9.11508288849488E-5,4370,0,2.302171,2.4201365,19.912,19.912,,2.307675,,,,,,,,,,,,,,,,,,,,,,,2.3424109
,27817093.06,2.4173937875,19.912,100,5.0003038808792,,1.19326250484158E-7,6.05411114656039E-5,2.70649933511879E-6,6.06015784954623E-5,2.55971196077178,1.51653440631877E-8,-1.4304960237796E-11,1.51653508098808E-8,-0.0540451704378597,400,25,5,13.4965986394558,-0.269899530623901,9.0996002761064E-5,4370,0,2.3964174,2.4331195,19.912,19.912,,2.40555,,,,,,,,,,,,,,,,,,,,,,,2.4173937875
,27817156.81,2.5228714875,19.912,100,5.0003038808792,,3.69913900217369E-8,6.16804554487612E-5,2.54981260836402E-6,6.17331363912801E-5,2.36720634660125,1.51656940642948E-8,-1.57087125975831E-11,1.51657021998798E-8,-0.0593472746929251,400,25,5,13.4965986394558,-0.269899530623901,9.12214964103734E-5,4370,0,2.5089822,2.5362406,19.912,19.912,,2.5156375,,,,,,,,,,,,,,,,,,,,,,,2.5228714875
,27817218.51,2.6229502125,19.912,100,5.0003038808792,,6.27392242398478E-8,6.25506097399475E-5,2.30952517329667E-6,6.25932319453574E-5,2.1145431306785,1.51629975241965E-8,-1.48512373764407E-11,1.51630047971383E-8,-0.056117726641105,400,25,5,13.4965986394558,-0.269899530623901,9.13281401305596E-5,4370,0,2.6069739,2.6375289,19.912,19.912,,2.6165,,,,,,,,,,,,,,,,,,,,,,,2.6229502125
,27817277.25,2.7426335875,19.912,100,5.0003038808792,,1.14661271092173E-7,6.25433855337836E-5,1.88640838094646E-6,6.25718276112117E-5,1.72760844958586,1.51657048712272E-8,-1.49255363700906E-11,1.5165712215811E-8,-0.0563884087246151,400,25,5,13.4965986394558,-0.269899530623901,9.16082405040608E-5,4374,0,2.7070944,2.7653177,19.912,19.912,,2.7019875,,,,,,,,,,,,,,,,,,,,,,,2.7426335875
,27817319.61,2.8245898125,19.912,100,5.0003038808792,,8.86153356439607E-8,6.25264539848916E-5,1.46804163632084E-6,6.25436854859924E-5,1.34498494562277,1.51648250838507E-8,-1.47457449142596E-11,1.5164832252972E-8,-0.0557123922247342,400,25,5,13.4965986394558,-0.269899530623901,9.21157618230193E-5,4374,0,2.8017392,2.8900981,19.912,19.912,,2.749575,,,,,,,,,,,,,,,,,,,,,,,2.8245898125
,27817380.02,2.924179225,19.912,100,5.0003038808792,,5.80394793309122E-8,6.1980585677772E-5,1.08058535122053E-6,6.19900045625172E-5,0.998808055965035,1.51632006740167E-8,-1.43307791037775E-11,1.51632074460429E-8,-0.0541503692367655,400,25,5,13.4965986394558,-0.269899530623901,9.14656205891129E-5,4374,0,2.9108975,2.9389148,19.912,19.912,,2.851475,,,,,,,,,,,,,,,,,,,,,,,2.924179225
,27817442.34,3.02706675,19.912,100,5.0003038808792,,9.73060129955151E-8,6.14269336297895E-5,6.92773387889653E-7,6.14308400571368E-5,0.646154808192576,1.51631561613928E-8,-1.59644064718802E-11,1.51631645653886E-8,-0.0603233763184221,400,25,5,13.4965986394558,-0.269899530623901,9.14418506032883E-5,4370,0,3.0089941,3.0644872,19.912,19.912,,2.9540875,,,,,,,,,,,,,,,,,,,,,,,3.02706675
